date,product_id,warehouse_id,region,supplier_id,sales,stock_level,lead_time_days,reorder_point,promotion,holiday,is_weekend,unit_price,ordering_cost,holding_cost
2023-09-08,P004,WH001,North,S002,67,887,6,432,0,0,0,81.35,46.51,1.6
2023-09-08,P004,WH002,South,S002,50,864,9,518,0,0,0,80.59,53.54,1.6
2023-09-08,P004,WH003,East,S002,74,844,5,432,0,0,0,79.29,51.04,1.6
2023-09-08,P005,WH001,North,S003,194,1349,4,720,0,0,0,18.7,46.32,0.5
2023-09-08,P005,WH002,South,S003,118,1205,4,576,0,0,0,18.51,51.4,0.5
2023-09-08,P005,WH003,East,S003,224,3286,10,2160,0,0,0,18.44,45.88,0.5
2023-09-08,P006,WH001,North,S003,99,1519,8,864,0,0,0,36.13,51.43,0.7
2023-09-08,P006,WH002,South,S003,86,855,6,518,0,0,0,33.47,46.15,0.7
2023-09-08,P006,WH003,East,S003,114,1709,5,648,0,0,0,35.23,51.36,0.7
2023-09-08,P007,WH001,North,S004,201,2015,6,1296,0,0,0,22.47,53.26,0.5
2023-09-08,P007,WH002,South,S004,135,2661,3,518,0,0,0,21.44,54.85,0.5
2023-09-08,P007,WH003,East,S004,217,2088,7,1814,0,0,0,20.94,49.51,0.5
2023-09-08,P008,WH001,North,S004,46,597,8,432,0,0,0,93.09,48.26,1.9
2023-09-08,P008,WH002,South,S004,39,421,5,216,0,0,0,93.44,48.47,1.9
2023-09-08,P008,WH003,East,S004,63,772,6,388,0,0,0,97.7,50.1,1.9
2023-09-08,P009,WH001,North,S005,132,1188,5,660,0,0,0,27.0,52.08,0.56
2023-09-08,P009,WH002,South,S005,90,833,10,1056,0,0,0,28.54,51.01,0.56
2023-09-08,P009,WH003,East,S005,128,2315,4,633,0,0,0,29.18,47.0,0.56
2023-09-08,P010,WH001,North,S005,92,754,8,720,0,0,0,55.38,53.22,1.1
2023-09-08,P010,WH002,South,S005,76,873,8,576,0,0,0,57.42,53.35,1.1
2023-09-08,P010,WH003,East,S005,94,844,10,1080,0,0,0,53.5,45.89,1.1
2023-09-09,P001,WH001,North,S001,139,1104,5,720,1,0,1,25.6,47.41,0.5
2023-09-09,P001,WH002,South,S001,177,1247,9,1036,1,0,1,25.02,50.04,0.5
2023-09-09,P001,WH003,East,S001,265,2205,4,691,1,0,1,23.77,54.44,0.5
2023-09-09,P002,WH001,North,S001,120,732,5,480,1,0,1,45.63,47.35,0.9
2023-09-09,P002,WH002,South,S001,107,1246,6,460,1,0,1,45.03,45.28,0.9
2023-09-09,P002,WH003,East,S001,152,1218,6,691,1,0,1,46.88,53.46,0.9
2023-09-09,P003,WH001,North,S002,341,3777,6,1440,1,0,1,11.83,45.97,0.5
2023-09-09,P003,WH002,South,S002,215,2906,4,768,1,0,1,11.86,48.01,0.5
2023-09-09,P003,WH003,East,S002,383,2382,5,1440,1,0,1,12.36,53.69,0.5
2023-09-09,P004,WH001,North,S002,115,576,6,432,1,0,1,80.37,52.08,1.6
2023-09-09,P004,WH002,South,S002,82,956,7,403,1,0,1,81.54,52.37,1.6
2023-09-09,P004,WH003,East,S002,124,619,9,777,1,0,1,81.1,54.97,1.6
2023-09-09,P005,WH001,North,S003,153,1725,5,900,1,0,1,18.42,49.77,0.5
2023-09-09,P005,WH002,South,S003,205,1321,6,864,1,0,1,18.15,53.58,0.5
2023-09-09,P005,WH003,East,S003,276,2231,9,1944,1,0,1,17.75,51.98,0.5
2023-09-09,P006,WH001,North,S003,121,1374,6,648,1,0,1,36.64,50.96,0.7
2023-09-09,P006,WH002,South,S003,102,843,8,691,1,0,1,33.67,50.8,0.7
2023-09-09,P006,WH003,East,S003,161,1666,7,907,1,0,1,36.31,54.82,0.7
2023-09-09,P007,WH001,North,S004,302,3535,8,1728,1,0,1,21.26,54.3,0.5
2023-09-09,P007,WH002,South,S004,207,1305,4,691,1,0,1,21.06,53.99,0.5
2023-09-09,P007,WH003,East,S004,281,1930,7,1814,1,0,1,22.36,47.9,0.5
2023-09-09,P008,WH001,North,S004,68,602,7,378,1,0,1,99.1,53.09,1.9
2023-09-09,P008,WH002,South,S004,67,682,9,388,1,0,1,96.97,49.54,1.9
2023-09-09,P008,WH003,East,S004,103,1026,8,518,1,0,1,91.46,52.9,1.9
2023-09-09,P009,WH001,North,S005,157,1972,8,1056,1,0,1,27.22,45.15,0.56
2023-09-09,P009,WH002,South,S005,142,954,6,633,1,0,1,27.75,54.28,0.56
2023-09-09,P009,WH003,East,S005,230,2628,8,1267,1,0,1,28.48,49.62,0.56
2023-09-09,P010,WH001,North,S005,99,1263,5,450,1,0,1,55.4,49.04,1.1
2023-09-09,P010,WH002,South,S005,102,1207,5,360,1,0,1,55.11,50.38,1.1
2023-09-09,P010,WH003,East,S005,141,1192,7,756,1,0,1,55.26,46.74,1.1
2023-09-10,P001,WH001,North,S001,167,1935,8,1152,0,0,1,23.87,50.71,0.5
2023-09-10,P001,WH002,South,S001,104,1350,4,460,0,0,1,26.15,45.42,0.5
2023-09-10,P001,WH003,East,S001,180,1332,7,1209,0,0,1,26.13,49.47,0.5
2023-09-10,P002,WH001,North,S001,104,1333,11,1056,0,0,1,46.11,46.86,0.9
2023-09-10,P002,WH002,South,S001,68,1014,5,384,0,0,1,42.99,45.21,0.9
2023-09-10,P002,WH003,East,S001,108,1253,11,1267,0,0,1,46.62,48.56,0.9
2023-09-10,P003,WH001,North,S002,240,4024,3,720,0,0,1,11.7,51.39,0.5
2023-09-10,P003,WH002,South,S002,214,2443,3,576,0,0,1,11.55,51.17,0.5
2023-09-10,P003,WH003,East,S002,250,3004,8,2304,0,0,1,11.66,50.45,0.5
2023-09-10,P004,WH001,North,S002,71,637,8,576,0,0,1,82.25,45.61,1.6
2023-09-10,P004,WH002,South,S002,72,933,8,460,0,0,1,78.78,45.48,1.6
2023-09-10,P004,WH003,East,S002,85,944,5,432,0,0,1,81.4,50.95,1.6
2023-09-10,P005,WH001,North,S003,192,2309,7,1260,0,0,1,17.73,52.88,0.5
2023-09-10,P005,WH002,South,S003,143,1982,8,1152,0,0,1,17.9,48.03,0.5
2023-09-10,P005,WH003,East,S003,245,2468,7,1512,0,0,1,17.55,51.99,0.5
2023-09-10,P006,WH001,North,S003,94,1716,5,540,0,0,1,35.94,46.18,0.7
2023-09-10,P006,WH002,South,S003,102,1375,9,777,0,0,1,33.52,50.31,0.7
2023-09-10,P006,WH003,East,S003,128,972,8,1036,0,0,1,34.5,50.33,0.7
2023-09-10,P007,WH001,North,S004,219,1669,8,1728,0,0,1,21.39,47.38,0.5
2023-09-10,P007,WH002,South,S004,199,2296,4,691,0,0,1,22.13,51.48,0.5
2023-09-10,P007,WH003,East,S004,279,4325,5,1296,0,0,1,21.7,45.41,0.5
2023-09-10,P008,WH001,North,S004,49,533,6,324,0,0,1,96.36,45.25,1.9
2023-09-10,P008,WH002,South,S004,44,446,11,475,0,0,1,96.13,54.76,1.9
2023-09-10,P008,WH003,East,S004,62,956,8,518,0,0,1,96.68,45.06,1.9
2023-09-10,P009,WH001,North,S005,120,2271,8,1056,0,0,1,27.63,49.98,0.56
2023-09-10,P009,WH002,South,S005,102,979,6,633,0,0,1,28.1,50.36,0.56
2023-09-10,P009,WH003,East,S005,182,1135,7,1108,0,0,1,29.08,47.67,0.56
2023-09-10,P010,WH001,North,S005,102,1169,5,450,0,0,1,57.34,50.56,1.1
2023-09-10,P010,WH002,South,S005,78,613,6,432,0,0,1,56.77,49.0,1.1
2023-09-10,P010,WH003,East,S005,105,1190,6,648,0,0,1,53.25,54.29,1.1
2023-09-11,P001,WH001,North,S001,120,1069,11,1584,0,0,0,24.79,50.25,0.5
2023-09-11,P001,WH002,South,S001,104,1954,9,1036,0,0,0,26.04,46.12,0.5
2023-09-11,P001,WH003,East,S001,154,2724,2,345,0,0,0,26.12,51.85,0.5
2023-09-11,P002,WH001,North,S001,67,964,7,672,0,0,0,46.28,47.54,0.9
2023-09-11,P002,WH002,South,S001,78,1179,8,614,0,0,0,43.41,53.93,0.9
2023-09-11,P002,WH003,East,S001,104,1890,8,921,0,0,0,44.67,54.29,0.9
2023-09-11,P003,WH001,North,S002,231,2348,8,1920,0,0,0,11.71,49.86,0.5
2023-09-11,P003,WH002,South,S002,173,2486,5,960,0,0,0,11.66,49.0,0.5
2023-09-11,P003,WH003,East,S002,233,4918,5,1440,0,0,0,12.41,54.63,0.5
2023-09-11,P004,WH001,North,S002,73,926,2,144,0,0,0,78.51,50.46,1.6
2023-09-11,P004,WH002,South,S002,53,941,5,288,0,0,0,82.63,51.66,1.6
2023-09-11,P004,WH003,East,S002,83,1474,13,1123,0,0,0,80.87,54.95,1.6
2023-09-11,P005,WH001,North,S003,130,2520,4,720,0,0,0,18.86,47.24,0.5
2023-09-11,P005,WH002,South,S003,114,1570,8,1152,0,0,0,17.25,47.24,0.5
2023-09-11,P005,WH003,East,S003,171,2424,7,1512,0,0,0,17.39,51.7,0.5
2023-09-11,P006,WH001,North,S003,93,1441,7,756,0,0,0,33.58,54.24,0.7
2023-09-11,P006,WH002,South,S003,88,1086,4,345,0,0,0,35.41,47.98,0.7
2023-09-11,P006,WH003,East,S003,85,1442,5,648,0,0,0,35.04,48.59,0.7
2023-09-11,P007,WH001,North,S004,154,2267,4,864,0,0,0,21.36,47.19,0.5
2023-09-11,P007,WH002,South,S004,146,2822,4,691,0,0,0,22.23,45.12,0.5
2023-09-11,P007,WH003,East,S004,224,3983,7,1814,0,0,0,22.71,51.46,0.5
2023-09-11,P008,WH001,North,S004,48,675,8,432,0,0,0,92.26,47.55,1.9
2023-09-11,P008,WH002,South,S004,41,585,5,216,0,0,0,98.17,50.02,1.9
2023-09-11,P008,WH003,East,S004,54,901,9,583,0,0,0,94.42,49.04,1.9
2023-09-11,P009,WH001,North,S005,115,1002,6,792,0,0,0,26.98,48.51,0.56
2023-09-11,P009,WH002,South,S005,94,1787,6,633,0,0,0,29.16,45.33,0.56
2023-09-11,P009,WH003,East,S005,139,1912,9,1425,0,0,0,28.43,48.87,0.56
2023-09-11,P010,WH001,North,S005,72,1514,6,540,0,0,0,52.26,45.51,1.1
2023-09-11,P010,WH002,South,S005,70,1127,5,360,0,0,0,54.78,50.85,1.1
2023-09-11,P010,WH003,East,S005,90,1788,10,1080,0,0,0,57.49,47.09,1.1
2023-09-12,P001,WH001,North,S001,151,1224,9,1296,1,0,0,25.34,51.62,0.5
2023-09-12,P001,WH002,South,S001,128,1708,7,806,1,0,0,24.89,54.22,0.5
2023-09-12,P001,WH003,East,S001,152,2950,4,691,1,0,0,26.06,51.08,0.5
2023-09-12,P002,WH001,North,S001,121,1127,6,576,1,0,0,45.45,46.58,0.9
2023-09-12,P002,WH002,South,S001,88,757,6,460,1,0,0,44.23,48.98,0.9
2023-09-12,P002,WH003,East,S001,120,1809,4,460,1,0,0,45.91,48.3,0.9
2023-09-12,P003,WH001,North,S002,248,3662,5,1200,1,0,0,12.33,46.28,0.5
2023-09-12,P003,WH002,South,S002,232,2254,11,2112,1,0,0,11.55,50.35,0.5
2023-09-12,P003,WH003,East,S002,363,4037,8,2304,1,0,0,12.44,52.09,0.5
2023-09-12,P004,WH001,North,S002,71,691,9,648,1,0,0,79.71,49.1,1.6
2023-09-12,P004,WH002,South,S002,57,823,4,230,1,0,0,82.14,47.07,1.6
2023-09-12,P004,WH003,East,S002,90,859,3,259,1,0,0,79.15,53.22,1.6
2023-09-12,P005,WH001,North,S003,205,1318,7,1260,1,0,0,18.34,53.15,0.5
2023-09-12,P005,WH002,South,S003,146,1745,5,720,1,0,0,18.72,51.66,0.5
2023-09-12,P005,WH003,East,S003,234,3055,6,1296,1,0,0,17.51,48.18,0.5
2023-09-12,P006,WH001,North,S003,116,1349,7,756,1,0,0,34.6,51.41,0.7
2023-09-12,P006,WH002,South,S003,93,992,5,432,1,0,0,34.96,46.61,0.7
2023-09-12,P006,WH003,East,S003,159,1007,6,777,1,0,0,35.78,51.7,0.7
2023-09-12,P007,WH001,North,S004,258,1791,11,2376,1,0,0,22.15,51.08,0.5
2023-09-12,P007,WH002,South,S004,214,1489,7,1209,1,0,0,21.91,51.96,0.5
2023-09-12,P007,WH003,East,S004,236,4345,8,2073,1,0,0,22.58,51.33,0.5
2023-09-12,P008,WH001,North,S004,49,804,6,324,1,0,0,99.75,49.68,1.9
2023-09-12,P008,WH002,South,S004,55,431,7,302,1,0,0,92.54,49.27,1.9
2023-09-12,P008,WH003,East,S004,79,846,8,518,1,0,0,93.68,52.31,1.9
2023-09-12,P009,WH001,North,S005,128,2062,9,1188,1,0,0,28.22,54.81,0.56
2023-09-12,P009,WH002,South,S005,132,1462,7,739,1,0,0,27.78,46.97,0.56
2023-09-12,P009,WH003,East,S005,163,2216,11,1742,1,0,0,27.04,47.82,0.56
2023-09-12,P010,WH001,North,S005,100,889,6,540,1,0,0,56.34,50.13,1.1
2023-09-12,P010,WH002,South,S005,90,687,11,792,1,0,0,52.96,45.16,1.1
2023-09-12,P010,WH003,East,S005,105,1741,4,432,1,0,0,53.19,45.79,1.1
2023-09-13,P001,WH001,North,S001,138,2367,10,1440,0,0,0,24.92,49.83,0.5
2023-09-13,P001,WH002,South,S001,121,1200,5,576,0,0,0,25.51,51.68,0.5
2023-09-13,P001,WH003,East,S001,157,2504,4,691,0,0,0,26.1,54.61,0.5
2023-09-13,P002,WH001,North,S001,86,1144,4,384,0,0,0,44.29,48.49,0.9
2023-09-13,P002,WH002,South,S001,65,991,9,691,0,0,0,44.8,52.39,0.9
2023-09-13,P002,WH003,East,S001,107,1379,4,460,0,0,0,44.33,48.61,0.9
2023-09-13,P003,WH001,North,S002,203,3168,4,960,0,0,0,11.75,52.98,0.5
2023-09-13,P003,WH002,South,S002,172,1883,9,1728,0,0,0,12.12,52.87,0.5
2023-09-13,P003,WH003,East,S002,250,3394,7,2016,0,0,0,11.59,53.75,0.5
2023-09-13,P004,WH001,North,S002,54,965,6,432,0,0,0,83.84,45.42,1.6
2023-09-13,P004,WH002,South,S002,56,621,7,403,0,0,0,77.39,47.44,1.6
2023-09-13,P004,WH003,East,S002,59,1390,7,604,0,0,0,76.68,45.3,1.6
2023-09-13,P005,WH001,North,S003,144,2697,11,1980,0,0,0,18.26,49.1,0.5
2023-09-13,P005,WH002,South,S003,104,1213,9,1296,0,0,0,18.68,49.33,0.5
2023-09-13,P005,WH003,East,S003,175,3440,9,1944,0,0,0,17.45,49.39,0.5
2023-09-13,P006,WH001,North,S003,93,1250,9,972,0,0,0,35.93,47.35,0.7
2023-09-13,P006,WH002,South,S003,62,853,7,604,0,0,0,35.12,48.82,0.7
2023-09-13,P006,WH003,East,S003,104,1898,8,1036,0,0,0,34.63,54.16,0.7
2023-09-13,P007,WH001,North,S004,178,3331,2,432,0,0,0,21.75,45.93,0.5
2023-09-13,P007,WH002,South,S004,149,2882,6,1036,0,0,0,21.46,46.6,0.5
2023-09-13,P007,WH003,East,S004,253,3414,9,2332,0,0,0,21.05,47.42,0.5
2023-09-13,P008,WH001,North,S004,50,549,4,216,0,0,0,96.1,53.42,1.9
2023-09-13,P008,WH002,South,S004,39,717,3,129,0,0,0,98.14,46.03,1.9
2023-09-13,P008,WH003,East,S004,43,889,9,583,0,0,0,93.66,52.85,1.9
2023-09-13,P009,WH001,North,S005,115,1162,8,1056,0,0,0,28.74,50.47,0.56
2023-09-13,P009,WH002,South,S005,109,788,10,1056,0,0,0,27.62,49.63,0.56
2023-09-13,P009,WH003,East,S005,138,1436,6,950,0,0,0,28.22,48.5,0.56
2023-09-13,P010,WH001,North,S005,94,1407,5,450,0,0,0,53.78,46.69,1.1
2023-09-13,P010,WH002,South,S005,62,578,4,288,0,0,0,52.95,52.41,1.1
2023-09-13,P010,WH003,East,S005,78,1752,7,756,0,0,0,56.04,46.37,1.1
2023-09-14,P001,WH001,North,S001,136,1654,2,288,0,0,0,25.45,50.23,0.5
2023-09-14,P001,WH002,South,S001,111,1311,5,576,0,0,0,25.87,45.22,0.5
2023-09-14,P001,WH003,East,S001,161,2534,6,1036,0,0,0,25.38,49.07,0.5
2023-09-14,P002,WH001,North,S001,71,1535,6,576,0,0,0,43.21,50.53,0.9
2023-09-14,P002,WH002,South,S001,59,794,11,844,0,0,0,43.72,45.19,0.9
2023-09-14,P002,WH003,East,S001,107,1130,5,576,0,0,0,43.58,54.79,0.9
2023-09-14,P003,WH001,North,S002,199,4138,8,1920,0,0,0,12.12,53.04,0.5
2023-09-14,P003,WH002,South,S002,129,2141,9,1728,0,0,0,12.0,51.32,0.5
2023-09-14,P003,WH003,East,S002,231,3617,9,2592,0,0,0,11.51,54.66,0.5
2023-09-14,P004,WH001,North,S002,58,567,6,432,0,0,0,78.92,45.17,1.6
2023-09-14,P004,WH002,South,S002,46,605,8,460,0,0,0,77.2,53.56,1.6
2023-09-14,P004,WH003,East,S002,81,1263,5,432,0,0,0,76.08,48.59,1.6
2023-09-14,P005,WH001,North,S003,182,2582,5,900,0,0,0,17.73,49.2,0.5
2023-09-14,P005,WH002,South,S003,127,2183,7,1008,0,0,0,18.83,47.29,0.5
2023-09-14,P005,WH003,East,S003,165,2298,7,1512,0,0,0,18.67,52.24,0.5
2023-09-14,P006,WH001,North,S003,80,919,7,756,0,0,0,33.38,48.26,0.7
2023-09-14,P006,WH002,South,S003,87,1020,6,518,0,0,0,35.55,53.3,0.7
2023-09-14,P006,WH003,East,S003,103,1394,5,648,0,0,0,35.62,50.38,0.7
2023-09-14,P007,WH001,North,S004,178,1593,6,1296,0,0,0,22.55,46.13,0.5
2023-09-14,P007,WH002,South,S004,151,2289,5,864,0,0,0,22.39,54.93,0.5
2023-09-14,P007,WH003,East,S004,208,4153,7,1814,0,0,0,21.59,48.2,0.5
2023-09-14,P008,WH001,North,S004,56,547,6,324,0,0,0,92.58,52.78,1.9
2023-09-14,P008,WH002,South,S004,38,710,5,216,0,0,0,90.84,54.1,1.9
2023-09-14,P008,WH003,East,S004,45,767,5,324,0,0,0,94.15,45.5,1.9
2023-09-14,P009,WH001,North,S005,114,1242,8,1056,0,0,0,27.71,53.09,0.56
2023-09-14,P009,WH002,South,S005,88,1625,5,528,0,0,0,27.51,47.21,0.56
2023-09-14,P009,WH003,East,S005,144,1610,6,950,0,0,0,29.2,47.4,0.56
2023-09-14,P010,WH001,North,S005,82,1361,5,450,0,0,0,55.16,52.43,1.1
2023-09-14,P010,WH002,South,S005,71,1014,7,504,0,0,0,53.39,52.93,1.1
2023-09-14,P010,WH003,East,S005,113,1467,4,432,0,0,0,56.1,53.01,1.1
2023-09-15,P001,WH001,North,S001,102,1320,3,432,0,0,0,24.75,50.16,0.5
2023-09-15,P001,WH002,South,S001,110,1818,10,1152,0,0,0,26.04,46.68,0.5
2023-09-15,P001,WH003,East,S001,160,2108,5,864,0,0,0,25.09,52.03,0.5
2023-09-15,P002,WH001,North,S001,94,877,8,768,0,0,0,46.65,48.42,0.9
2023-09-15,P002,WH002,South,S001,69,789,8,614,0,0,0,42.97,47.06,0.9
2023-09-15,P002,WH003,East,S001,100,1309,8,921,0,0,0,44.81,51.9,0.9
2023-09-15,P003,WH001,North,S002,205,3506,2,480,0,0,0,11.52,53.38,0.5
2023-09-15,P003,WH002,South,S002,160,1467,5,960,0,0,0,12.39,49.95,0.5
2023-09-15,P003,WH003,East,S002,236,3743,2,576,0,0,0,12.51,54.14,0.5
2023-09-15,P004,WH001,North,S002,57,954,5,360,0,0,0,76.71,52.08,1.6
2023-09-15,P004,WH002,South,S002,49,861,3,172,0,0,0,79.98,48.44,1.6
2023-09-15,P004,WH003,East,S002,81,1353,6,518,0,0,0,77.33,53.58,1.6
2023-09-15,P005,WH001,North,S003,149,2285,8,1440,0,0,0,17.87,51.14,0.5
2023-09-15,P005,WH002,South,S003,105,1788,5,720,0,0,0,18.48,53.38,0.5
2023-09-15,P005,WH003,East,S003,137,1606,7,1512,0,0,0,17.44,47.08,0.5
2023-09-15,P006,WH001,North,S003,100,1121,7,756,0,0,0,34.4,52.93,0.7
2023-09-15,P006,WH002,South,S003,64,824,6,518,0,0,0,33.63,46.06,0.7
2023-09-15,P006,WH003,East,S003,127,1038,8,1036,0,0,0,34.37,47.21,0.7
2023-09-15,P007,WH001,North,S004,188,1795,8,1728,0,0,0,22.47,48.7,0.5
2023-09-15,P007,WH002,South,S004,155,1255,6,1036,0,0,0,21.66,49.82,0.5
2023-09-15,P007,WH003,East,S004,198,2982,5,1296,0,0,0,22.34,54.23,0.5
2023-09-15,P008,WH001,North,S004,46,731,6,324,0,0,0,98.98,45.16,1.9
2023-09-15,P008,WH002,South,S004,37,572,5,216,0,0,0,98.31,51.09,1.9
2023-09-15,P008,WH003,East,S004,56,840,4,259,0,0,0,95.27,48.98,1.9
2023-09-15,P009,WH001,North,S005,134,1142,7,924,0,0,0,29.21,45.3,0.56
2023-09-15,P009,WH002,South,S005,101,1099,5,528,0,0,0,27.2,45.04,0.56
2023-09-15,P009,WH003,East,S005,110,1954,9,1425,0,0,0,28.38,54.62,0.56
2023-09-15,P010,WH001,North,S005,76,1131,10,900,0,0,0,55.57,54.84,1.1
2023-09-15,P010,WH002,South,S005,69,842,7,504,0,0,0,56.16,49.74,1.1
2023-09-15,P010,WH003,East,S005,79,1256,7,756,0,0,0,53.95,53.04,1.1
2023-09-16,P001,WH001,North,S001,136,1171,6,864,0,0,1,24.54,49.34,0.5
2023-09-16,P001,WH002,South,S001,138,1908,2,230,0,0,1,25.89,49.72,0.5
2023-09-16,P001,WH003,East,S001,132,2615,7,1209,0,0,1,25.99,48.23,0.5
2023-09-16,P002,WH001,North,S001,97,1152,5,480,0,0,1,43.25,51.07,0.9
2023-09-16,P002,WH002,South,S001,80,899,6,460,0,0,1,44.69,46.86,0.9
2023-09-16,P002,WH003,East,S001,128,850,4,460,0,0,1,44.7,53.8,0.9
2023-09-16,P003,WH001,North,S002,242,4099,6,1440,0,0,1,11.6,54.03,0.5
2023-09-16,P003,WH002,South,S002,173,2583,5,960,0,0,1,11.86,47.91,0.5
2023-09-16,P003,WH003,East,S002,301,4402,10,2880,0,0,1,12.36,52.75,0.5
2023-09-16,P004,WH001,North,S002,65,651,5,360,0,0,1,82.8,46.23,1.6
2023-09-16,P004,WH002,South,S002,56,951,7,403,0,0,1,80.65,54.57,1.6
2023-09-16,P004,WH003,East,S002,74,1476,8,691,0,0,1,80.13,52.39,1.6
2023-09-16,P005,WH001,North,S003,226,1617,7,1260,0,0,1,17.23,50.97,0.5
2023-09-16,P005,WH002,South,S003,163,1546,10,1440,0,0,1,18.09,45.9,0.5
2023-09-16,P005,WH003,East,S003,165,2495,5,1080,0,0,1,17.25,45.61,0.5
2023-09-16,P006,WH001,North,S003,107,1083,4,432,0,0,1,35.46,47.35,0.7
2023-09-16,P006,WH002,South,S003,67,1437,9,777,0,0,1,33.91,48.98,0.7
2023-09-16,P006,WH003,East,S003,131,1903,8,1036,0,0,1,36.04,53.49,0.7
2023-09-16,P007,WH001,North,S004,200,2890,8,1728,0,0,1,21.54,51.76,0.5
2023-09-16,P007,WH002,South,S004,171,1776,9,1555,0,0,1,22.32,53.06,0.5
2023-09-16,P007,WH003,East,S004,291,3072,7,1814,0,0,1,22.92,46.62,0.5
2023-09-16,P008,WH001,North,S004,50,567,8,432,0,0,1,99.49,53.2,1.9
2023-09-16,P008,WH002,South,S004,49,510,6,259,0,0,1,90.6,51.76,1.9
2023-09-16,P008,WH003,East,S004,68,590,5,324,0,0,1,93.73,54.71,1.9
2023-09-16,P009,WH001,North,S005,120,1185,5,660,0,0,1,28.23,48.47,0.56
2023-09-16,P009,WH002,South,S005,124,1304,9,950,0,0,1,28.1,48.37,0.56
2023-09-16,P009,WH003,East,S005,145,1460,5,792,0,0,1,27.06,53.4,0.56
2023-09-16,P010,WH001,North,S005,87,1242,7,630,0,0,1,52.8,52.66,1.1
2023-09-16,P010,WH002,South,S005,74,1011,9,648,0,0,1,53.15,52.23,1.1
2023-09-16,P010,WH003,East,S005,113,1474,8,864,0,0,1,56.92,50.05,1.1
2023-09-17,P001,WH001,North,S001,146,1683,2,288,0,0,1,25.82,49.25,0.5
2023-09-17,P001,WH002,South,S001,107,1740,11,1267,0,0,1,24.77,54.43,0.5
2023-09-17,P001,WH003,East,S001,166,2366,8,1382,0,0,1,23.87,45.9,0.5
2023-09-17,P002,WH001,North,S001,95,1132,6,576,0,0,1,45.25,51.55,0.9
2023-09-17,P002,WH002,South,S001,79,716,5,384,0,0,1,45.53,46.82,0.9
2023-09-17,P002,WH003,East,S001,136,1773,5,576,0,0,1,44.53,47.16,0.9
2023-09-17,P003,WH001,North,S002,262,2527,7,1680,0,0,1,11.47,51.21,0.5
2023-09-17,P003,WH002,South,S002,177,2502,7,1344,0,0,1,11.42,46.8,0.5
2023-09-17,P003,WH003,East,S002,285,4216,6,1728,0,0,1,11.89,52.6,0.5
2023-09-17,P004,WH001,North,S002,52,885,5,360,0,0,1,76.94,51.12,1.6
2023-09-17,P004,WH002,South,S002,56,908,8,460,0,0,1,81.85,49.74,1.6
2023-09-17,P004,WH003,East,S002,86,975,8,691,0,0,1,77.34,50.76,1.6
2023-09-17,P005,WH001,North,S003,216,2009,2,360,0,0,1,17.42,49.83,0.5
2023-09-17,P005,WH002,South,S003,138,2383,5,720,0,0,1,17.61,46.8,0.5
2023-09-17,P005,WH003,East,S003,201,2392,8,1728,0,0,1,17.18,46.02,0.5
2023-09-17,P006,WH001,North,S003,93,1385,7,756,0,0,1,33.58,49.3,0.7
2023-09-17,P006,WH002,South,S003,68,1369,6,518,0,0,1,35.7,47.63,0.7
2023-09-17,P006,WH003,East,S003,111,1658,8,1036,0,0,1,33.6,53.41,0.7
2023-09-17,P007,WH001,North,S004,181,2085,7,1512,0,0,1,22.3,51.48,0.5
2023-09-17,P007,WH002,South,S004,178,2597,11,1900,0,0,1,21.37,51.48,0.5
2023-09-17,P007,WH003,East,S004,248,2861,6,1555,0,0,1,21.18,52.77,0.5
2023-09-17,P008,WH001,North,S004,48,513,8,432,0,0,1,93.33,47.44,1.9
2023-09-17,P008,WH002,South,S004,52,643,7,302,0,0,1,91.63,45.22,1.9
2023-09-17,P008,WH003,East,S004,69,1077,8,518,0,0,1,92.39,47.91,1.9
2023-09-17,P009,WH001,North,S005,116,1912,7,924,0,0,1,28.59,49.78,0.56
2023-09-17,P009,WH002,South,S005,101,1126,4,422,0,0,1,28.16,49.71,0.56
2023-09-17,P009,WH003,East,S005,168,1506,7,1108,0,0,1,26.92,49.27,0.56
2023-09-17,P010,WH001,North,S005,75,1049,3,270,0,0,1,57.25,54.27,1.1
2023-09-17,P010,WH002,South,S005,68,750,5,360,0,0,1,56.38,48.61,1.1
2023-09-17,P010,WH003,East,S005,112,1766,5,540,0,0,1,54.51,51.94,1.1
2023-09-18,P001,WH001,North,S001,163,1194,5,720,1,0,0,25.93,49.14,0.5
2023-09-18,P001,WH002,South,S001,95,1101,7,806,1,0,0,24.6,50.4,0.5
2023-09-18,P001,WH003,East,S001,152,2663,8,1382,1,0,0,24.34,51.99,0.5
2023-09-18,P002,WH001,North,S001,115,900,7,672,1,0,0,46.32,53.14,0.9
2023-09-18,P002,WH002,South,S001,79,680,6,460,1,0,0,44.87,49.74,0.9
2023-09-18,P002,WH003,East,S001,121,1262,5,576,1,0,0,46.79,53.17,0.9
2023-09-18,P003,WH001,North,S002,214,3381,8,1920,1,0,0,11.53,54.45,0.5
2023-09-18,P003,WH002,South,S002,219,2029,3,576,1,0,0,11.71,53.64,0.5
2023-09-18,P003,WH003,East,S002,279,2745,10,2880,1,0,0,11.51,54.15,0.5
2023-09-18,P004,WH001,North,S002,80,603,9,648,1,0,0,80.27,48.75,1.6
2023-09-18,P004,WH002,South,S002,61,570,6,345,1,0,0,82.18,50.61,1.6
